014862724010_01_P001, 19205178, 694695, 3526944, 23426817
014862724010_01_P002, 19233574, 677820, 3525106, 23436500
014862725010_01_P001, 17354816, 1087702, 3903366, 22345884
014862725010_01_P002, 17361612, 1081081, 3903191, 22345884
014862727010_01_P002, 16336903, 1785989, 3116942, 21239834
014862727010_01_P003, 16155157, 1750003, 2912890, 20818050
014862730010_01_P006, 16925778, 5298825, 3653732, 25878335
014862732010_01_P001, 13764840, 4940380, 4470724, 23175944
014862732010_01_P002, 13819233, 4993533, 4493274, 23306040
014862733010_01_P002, 16934806, 2521028, 2809836, 22265670
014862733010_01_P003, 16941104, 2506684, 2808444, 22256232
014862734010_01_P002, 9261198, 3402674, 7786261, 20450133
014862734010_01_P003, 14497481, 5662015, 4181052, 24340548
014862735010_01_P001, 15471789, 1356956, 7927877, 24756622
014862735010_01_P002, 14326651, 1204374, 3637727, 19168752
014862736010_01_P001, 20318755, 2541754, 2537011, 25397520
014862736010_01_P002, 20317932, 2538405, 2541183, 25397520
014862740010_01_P002, 11013223, 4897946, 3861947, 19773116
014862740010_01_P003, 11029773, 4881347, 3861996, 19773116
014862741010_01_P001, 16428979, 3670809, 3297992, 23397780
014862741010_01_P002, 16413794, 3675884, 3303356, 23393034
014862744010_01_P001, 14033163, 2099221, 3703046, 19835430
014862744010_01_P002, 14014206, 2110972, 3705713, 19830891
014862746010_01_P002, 10457232, 3511045, 6572416, 20540693
014862746010_01_P003, 14091396, 4845245, 4066287, 23002928
014862747010_01_P002, 14808574, 2085380, 3610491, 20504445
014862747010_01_P003, 14813160, 2072568, 3614274, 20500002
014862748010_01_P001, 17050863, 1300739, 3463478, 21815080
014862748010_01_P002, 17039827, 1303259, 3462652, 21805738
014862751010_01_P001, 13198838, 1707577, 3883339, 18789754
014862751010_01_P002, 4832845, 827259, 20560152, 26220256
014862752010_01_P001, 18961910, 1150767, 3145103, 23257780
014862752010_01_P002, 18957407, 1155461, 3144912, 23257780
014862754010_01_P001, 17089783, 4743692, 1472565, 23306040
014862754010_01_P002, 17075629, 4762280, 1472868, 23310777
014862756010_01_P001, 14111552, 1833040, 3664393, 19608985
014862756010_01_P002, 13517393, 1754324, 3427184, 18698901
014862758010_01_P001, 17265548, 265451, 4037282, 21568281
014862758010_01_P002, 17468122, 270628, 4090258, 21829008
014862760010_01_P001, 19324823, 2475930, 1408817, 23209570
014862760010_01_P002, 19323369, 2476966, 1409235, 23209570
014862761010_01_P001, 16650541, 2691589, 3231274, 22573404
014862761010_01_P002, 16632922, 2709259, 3231223, 22573404
014862764010_01_P001, 12832086, 1932903, 3955461, 18720450
014862764010_01_P002, 13192596, 1985827, 3607078, 18785501
014862768010_01_P002, 13321921, 6121767, 3453827, 22897515
014862768010_01_P003, 11926984, 5444874, 3078275, 20450133
014862770010_01_P001, 18512831, 537198, 3055467, 22105496
014862770010_01_P002, 18511604, 542962, 3055722, 22110288
014862772010_01_P001, 19390628, 858404, 3168104, 23417136
014862772010_01_P002, 19391062, 854014, 3172060, 23417136
014862775010_01_P001, 14547579, 1620558, 5136279, 21304416
014862776010_01_P002, 13601569, 6736147, 4693275, 25030991
014862776010_01_P003, 13675786, 6742164, 4718140, 25136090
014862777010_01_P002, 17485981, 1696878, 3604801, 22787660
014862777010_01_P003, 17468623, 1688138, 3611805, 22768566
014862778010_01_P001, 4250733, 512416, 11807957, 16571106
014862778010_01_P002, 10046650, 1617141, 4672163, 16335954
014862780010_01_P001, 13216969, 1542365, 8411704, 23171038
014862781010_01_P002, 9077586, 3987090, 7689534, 20754210
014862781010_01_P003, 14088578, 6498409, 4504088, 25091075
014862783010_01_P002, 13705704, 1900974, 3553317, 19159995
014862783010_01_P003, 14048576, 1949942, 3438200, 19436718
014862787010_01_P005, 14085340, 1654069, 5828872, 21568281
014862787010_01_P006, 15131256, 1779863, 4759473, 21670592
014862789010_01_P001, 17578642, 1830723, 3631955, 23041320
014862789010_01_P002, 17064340, 1771022, 3529438, 22364800
014862791010_01_P001, 13997822, 2077863, 3889051, 19964736
014862791010_01_P002, 16048718, 2394779, 4463591, 22907088
014862793010_01_P001, 13520924, 3889625, 3257264, 20667813
014862793010_01_P002, 13411627, 3875795, 3235143, 20522565
014862794010_01_P004, 9332671, 3891267, 7836593, 21060531
014862794010_01_P005, 10982809, 4278890, 4219139, 19480838
014862800010_01_P004, 16731408, 3654972, 2296362, 22682742
014862810010_01_P001, 13815616, 6598806, 3138430, 23552852
014862810010_01_P002, 3970451, 2284478, 16152551, 22407480
014862816010_01_P001, 10407071, 2579037, 6747085, 19733193
014862816010_01_P002, 12968165, 3072051, 3987135, 20027351
014862819010_01_P005, 12367172, 2538508, 4796340, 19702020
014862820010_01_P001, 13928740, 718263, 5264141, 19911144
014862820010_01_P002, 15410313, 797264, 3663505, 19871082
014862821010_01_P005, 9776143, 2934499, 9333853, 22044495
014862821010_01_P006, 14847994, 4765684, 4800850, 24414528
014862824010_01_P005, 18446804, 1118330, 4157822, 23722956
014862824010_01_P006, 18168850, 1097209, 4093033, 23359092
014886512010_01_P004, 15588221, 2557939, 2928056, 21074216
014886530010_01_P002, 14808457, 2085448, 3610540, 20504445
014886530010_01_P003, 14813314, 2072553, 3614135, 20500002
014886554010_01_P001, 18421468, 3910309, 642378, 22974155
014886554010_01_P002, 18423816, 3913420, 636919, 22974155
014886570010_01_P001, 14033372, 2099366, 3702692, 19835430
014886570010_01_P002, 14014248, 2111001, 3705642, 19830891
014886585010_01_P002, 12245970, 2899175, 5860342, 21005487
014886585010_01_P003, 15113157, 3623679, 4189404, 22926240
014886587010_01_P002, 15068087, 6736089, 1102912, 22907088
014886587010_01_P003, 15094789, 6717840, 1104034, 22916663
014886662010_01_P002, 13321840, 6121763, 3453912, 22897515
014886662010_01_P003, 11926882, 5445105, 3078146, 20450133
014886663010_01_P001, 13764726, 4940243, 4470975, 23175944
014886663010_01_P002, 13819378, 4993468, 4493194, 23306040
014886670010_01_P002, 9077603, 3987172, 7689435, 20754210
014886670010_01_P003, 14088643, 6498441, 4503991, 25091075
014886676010_01_P002, 10457242, 3511094, 6572357, 20540693
014886676010_01_P003, 14091372, 4845270, 4066286, 23002928
014886685010_01_P002, 9261384, 3402865, 7785884, 20450133
014886685010_01_P003, 14497502, 5661776, 4181270, 24340548
014886688010_01_P001, 16650495, 2691605, 3231304, 22573404
014886688010_01_P002, 16632921, 2709226, 3231257, 22573404
014886690010_01_P002, 13362988, 6422191, 3337739, 23122918
014886690010_01_P003, 13394110, 6412250, 3340703, 23147063
014886697010_01_P002, 16336864, 1785957, 3117013, 21239834
014886697010_01_P003, 16155061, 1749994, 2912995, 20818050
014886713010_01_P006, 17880402, 4072564, 2067989, 24020955
014886725010_01_P001, 19324859, 2475908, 1408803, 23209570
014886725010_01_P002, 19323382, 2476949, 1409239, 23209570
014886732010_01_P002, 14726355, 2788450, 6081661, 23596466
014886732010_01_P003, 16110997, 3078591, 3942950, 23132538
014886735010_01_P001, 15471747, 1357034, 7927841, 24756622
014886735010_01_P002, 14326628, 1204502, 3637622, 19168752
014886738010_01_P001, 17089691, 4743647, 1472702, 23306040
014886738010_01_P002, 17075592, 4762476, 1472709, 23310777
014886741010_01_P002, 17485932, 1696772, 3604956, 22787660
014886741010_01_P003, 17468555, 1688074, 3611937, 22768566
014886743010_01_P001, 20403364, 1602306, 1615187, 23620857
014886743010_01_P002, 20407341, 1602361, 1611155, 23620857
014887459010_01_P004, 16731252, 3654673, 2296817, 22682742
014887524010_01_P001, 17265361, 265292, 4037628, 21568281
014887524010_01_P002, 17468120, 270680, 4090208, 21829008
014887541010_01_P002, 20321563, 2369957, 1772453, 24463973
014887541010_01_P003, 20324976, 2367023, 1771974, 24463973
014887555010_01_P005, 12367363, 2538192, 4796465, 19702020
014887563010_01_P001, 13928760, 718222, 5264162, 19911144
014887563010_01_P002, 15409930, 797392, 3663760, 19871082
014887567010_01_P004, 9332385, 3891318, 7836828, 21060531
014887567010_01_P005, 10983033, 4279228, 4218577, 19480838
014887568010_01_P001, 13997986, 2077950, 3888800, 19964736
014887568010_01_P002, 16048610, 2394673, 4463805, 22907088
014887573010_01_P003, 11388509, 5309548, 4206703, 20904760
014887573010_01_P004, 11387494, 5306681, 4206099, 20900274
014887578010_01_P001, 13217060, 1542277, 8411701, 23171038
014888556010_01_P006, 13815554, 6598122, 3134230, 23547906
014888556010_01_P007, 10690234, 5233946, 4912128, 20836308
014890114010_01_P009, 13653210, 1278085, 4176200, 19107495
014890122010_01_P005, 16229558, 1640385, 4523246, 22393189
014890122010_01_P006, 20375942, 1989337, 2049249, 24414528
014891234010_01_P008, 16155782, 1230545, 3413473, 20799800
014892923010_01_P002, 14655083, 7778198, 1289675, 23722956
014892926010_01_P001, 16254709, 4213180, 3680687, 24148576
014892939010_01_P001, 14294379, 6905710, 1922829, 23122918
014892939010_01_P002, 11004308, 5766598, 6515824, 23286730
014892945010_01_P002, 12354332, 5973633, 3871681, 22199646
014892963010_01_P005, 6467739, 4124094, 12010092, 22601925
014892963010_01_P006, 11053969, 5696898, 3352563, 20103430
014892977010_01_P004, 15739459, 6634514, 3836041, 26210014
014892985010_01_P002, 6533320, 3417792, 9924344, 19875456
014893013010_01_P005, 14328587, 3816730, 5354079, 23499396
014893021010_01_P005, 2623784, 1270220, 12248486, 16142490
014893021010_01_P006, 9206316, 3720593, 4841347, 17768256
014893058010_01_P001, 13219768, 4710553, 4567115, 22497436
014893062010_01_P001, 12669814, 6409548, 4178418, 23257780
014893069010_01_P001, 12190777, 5826686, 3448749, 21466212
014893069010_01_P002, 12196533, 5828624, 3450324, 21475481
014893071010_01_P002, 15453075, 6466625, 3775984, 25695684
014893072010_01_P002, 14152864, 1146813, 4031357, 19331034
014893077010_01_P002, 10002836, 3318658, 5123184, 18444678
014895589010_01_P001, 8496540, 2069634, 8158686, 18724860
014895589010_01_P002, 13907681, 3351841, 4262334, 21521856
014900838010_01_P002, 13513258, 1446287, 3995319, 18954864
014900852010_01_P005, 16007019, 1202378, 3376651, 20586048
014900855010_01_P001, 5019945, 1400659, 4774426, 11195030
014900865010_01_P001, 17881274, 782089, 3287312, 21950675
014900875010_01_P001, 17141620, 164197, 5229587, 22535404
014900875010_01_P002, 10799045, 105276, 7096491, 18000812
014900877010_01_P002, 3007913, 1103320, 6558212, 10669445
014900884010_01_P002, 5774693, 2409322, 4524219, 12708234
014900901010_01_P002, 6356381, 2536804, 4754940, 13648125
014900904010_01_P002, 11686536, 5554106, 3980758, 21221400
014900906010_01_P002, 4958479, 1943648, 4450677, 11352804
014900911010_01_P002, 4162805, 1602914, 5173176, 10938895
014900911010_01_P003, 4744830, 1795046, 4548322, 11088198
