011875944010_01_P001, 16837937, 360046, 189120, 17387103
011875946010_01_P001, 12900830, 1124485, 503673, 14528988
011875949010_01_P001, 17639196, 230956, 97948, 17968100
011875955010_01_P001, 18696411, 113020, 3377, 18812808
011875970010_01_P001, 16995606, 1971786, 9678, 18977070
011875973010_01_P001, 13890563, 696094, 478146, 15064803
011875979010_01_P001, 17665141, 1675820, 23790, 19364751
011875996010_01_P001, 17371807, 51422, 159289, 17582518
011876001010_01_P001, 16268967, 94397, 293161, 16656525
011876003010_01_P001, 16182750, 551058, 240880, 16974688
011876005010_01_P001, 16183206, 24200, 311590, 16518996
011876025010_01_P001, 16099147, 1276712, 131727, 17507586
011876026010_01_P001, 14781839, 664704, 368540, 15815083
011876029010_01_P001, 17050907, 1735563, 13707, 18800177
012114020010_01_P001, 14296224, 543599, 441861, 15281684
012114021010_01_P001, 11852980, 20370, 768644, 12641994
012114026010_01_P001, 15635145, 1032842, 204583, 16872570
012114036010_01_P001, 17001984, 1775868, 17518, 18795370
014221516010_01_P001, 12100436, 15986, 724314, 12840736
014221516010_01_P002, 12100328, 17106, 720070, 12837504
014225360010_01_P001, 11836162, 159531, 724325, 12720018
014225362010_01_P001, 11341155, 485765, 751548, 12578468
014225362010_01_P002, 11335507, 488526, 754435, 12578468
014225365010_01_P001, 12357561, 1090262, 685865, 14133688
014225367010_01_P001, 11499201, 426619, 733685, 12659505
014225368010_01_P001, 11981780, 250200, 690632, 12922612
014225368010_01_P002, 8958318, 193929, 3681285, 12833532
014225374010_01_P001, 7714575, 599236, 4374326, 12688137
014225374010_01_P002, 11051943, 902552, 726481, 12680976
014225375010_01_P001, 19070203, 51344, 42045, 19163592
014225377010_01_P001, 12934809, 57006, 630453, 13622268
014225377010_01_P002, 12780041, 56567, 745256, 13581864
014225379010_01_P001, 16024323, 716282, 205527, 16946132
014225380010_01_P001, 11729961, 30905, 732906, 12493772
014225380010_01_P002, 11726162, 31620, 728884, 12486666
014225549010_01_P001, 13379940, 3367, 511839, 13895146
014225550010_01_P001, 13204365, 54453, 539832, 13798650
014225553010_01_P001, 11288278, 494657, 774149, 12557084
014225554010_01_P001, 11065534, 289950, 803086, 12158570
014225556010_01_P001, 11834943, 998651, 700528, 13534122
014225557010_01_P001, 13713654, 683887, 417483, 14815024
014225558010_01_P001, 11947091, 1043438, 631739, 13622268
014225558010_01_P002, 9138379, 835255, 3703966, 13677600
014225562010_01_P001, 12572285, 687188, 550767, 13810240
014233124010_01_P001, 16354745, 33236, 374546, 16762527
014233125010_01_P001, 14353073, 1644235, 251976, 16249284
014233126010_01_P001, 15068488, 216103, 408025, 15692616
014233128010_01_P001, 15377235, 390115, 377570, 16144920
014233128010_01_P002, 4856480, 121154, 10761988, 15739622
014233136010_01_P001, 14739242, 1384720, 253588, 16377550
014233139010_01_P001, 16867318, 257351, 171192, 17295861
014233140010_01_P001, 13581990, 1728849, 428783, 15739622
014233313010_01_P001, 15798137, 52796, 401987, 16252920
014422443010_01_P005, 14151619, 107885, 425040, 14684544
014422443010_01_P006, 9253129, 74494, 5690392, 15018015
014422444010_01_P003, 18014872, 270175, 60340, 18345387
014422447010_01_P001, 13581903, 1728919, 428800, 15739622
014422448010_01_P003, 16381257, 491807, 257673, 17130737
014422449010_01_P001, 16867262, 257345, 171254, 17295861
014422451010_01_P001, 14739226, 1384739, 253585, 16377550
014422457010_01_P001, 13248790, 1954939, 398648, 15602377
014422485010_01_P005, 16953818, 176876, 165167, 17295861
014422485010_01_P006, 16952943, 177200, 165718, 17295861
014462243010_01_P001, 11875616, 5229, 761149, 12641994
014462246010_01_P001, 13180105, 1105, 599158, 13780368
014462247010_01_P001, 10939240, 859966, 740438, 12539644
014462248010_01_P001, 12357379, 1090376, 685933, 14133688
014462252010_01_P001, 11836320, 159516, 724182, 12720018
014462254010_01_P004, 8375584, 300702, 1001608, 9677894
014462261010_01_P001, 12103336, 285103, 681649, 13070088
014462263010_01_P001, 12567315, 54455, 675657, 13297427
014462264010_01_P001, 12328367, 246323, 617762, 13192452
014462265010_01_P001, 11430967, 779986, 679525, 12890478
014462266010_01_P003, 13231197, 1440209, 423826, 15095232
014462554010_01_P001, 12572571, 687229, 550440, 13810240
014462556010_01_P001, 11065549, 289936, 803085, 12158570
014462557010_01_P001, 13379916, 3376, 511854, 13895146
014462558010_01_P001, 11736597, 38997, 764050, 12539644
014462560010_01_P001, 13713676, 683984, 417364, 14815024
014462561010_01_P001, 13204395, 54453, 539802, 13798650
014462563010_01_P001, 11604522, 21805, 783035, 12409362
014462564010_01_P001, 11947192, 1043302, 631774, 13622268
014462564010_01_P002, 9138430, 835283, 3703887, 13677600
014462567010_01_P001, 13048130, 2394, 553579, 13604103
014462568010_01_P001, 11288347, 494714, 774023, 12557084
014462570010_01_P001, 11604710, 85877, 761309, 12451896
014489627010_01_P001, 18429680, 240782, 43530, 18713992
014489628010_01_P001, 17630818, 1177722, 12990, 18821530
014489629010_01_P001, 17811461, 213689, 78696, 18103846
014489631010_01_P001, 15479677, 98772, 379238, 15957687
014489632010_01_P001, 15857719, 257912, 261919, 16377550
014489633010_01_P001, 15214884, 781749, 300483, 16297116
014489635010_01_P001, 14613883, 545095, 384298, 15543276
014489636010_01_P001, 17032117, 476949, 156994, 17666060
014522297010_01_P001, 13979688, 2554, 452282, 14434524
