011616241010_01_P001, 16676555, 88628, 1794265, 18559448
011616264010_01_P001, 15193541, 49478, 2004975, 17247994
011616265010_01_P001, 14081949, 2164745, 2205194, 18451888
011616269010_01_P001, 14342194, 1237810, 1486486, 17066490
011616274010_01_P001, 14365279, 1761896, 3265697, 19392872
011616276010_01_P001, 13329580, 2182535, 2734875, 18246990
011616277010_01_P001, 13607419, 99338, 3007809, 16714566
011616280010_01_P001, 15950819, 77224, 2074917, 18102960
011616291010_01_P001, 14832378, 212785, 2120273, 17165436
011616357010_01_P001, 15956910, 73439, 3069401, 19099750
011616358010_01_P001, 15704887, 1176374, 1315039, 18196300
011616361010_01_P001, 15507973, 671121, 2187400, 18366494
011616362010_01_P001, 14117697, 1192891, 2090904, 17401492
011616368010_01_P001, 15738928, 27726, 1560266, 17326920
011616370010_01_P001, 12251485, 2433128, 3274181, 17958794
011616377010_01_P001, 14769343, 122013, 2129908, 17021264
011616378010_01_P001, 12394650, 2286247, 2208830, 16889727
011616379010_01_P001, 18660010, 109119, 2244947, 21014076
011951723010_01_P001, 17318632, 31728, 230546, 17580906
014235252010_01_P001, 17086110, 718343, 179865, 17984318
014235253010_01_P001, 16653154, 133819, 205667, 16992640
014235257010_01_P001, 16320142, 111193, 225845, 16657180
014235259010_01_P001, 15892329, 1301114, 220957, 17414400
014421966010_01_P002, 19537480, 385500, 49004, 19971984
014421966010_01_P003, 12513449, 249584, 7356092, 20119125
014421968010_01_P002, 16508332, 35123, 244355, 16787810
014421968010_01_P003, 13574489, 28859, 3123187, 16726535
014421969010_01_P002, 16187901, 714354, 197415, 17099670
014421969010_01_P003, 16154884, 714599, 188717, 17058200
014421970010_01_P002, 6980183, 27790, 9547995, 16555968
014421970010_01_P003, 6979990, 26105, 9553617, 16559712
014421971010_01_P002, 15909312, 799647, 193485, 16902444
014421971010_01_P003, 15908732, 807463, 190032, 16906227
014421973010_01_P001, 600086, 70265, 16693835, 17364186
014421973010_01_P002, 15702511, 1091485, 190372, 16984368
014421974010_01_P002, 18737027, 1320252, 21731, 20079010
014421974010_01_P003, 10424647, 800516, 8737853, 19963016
014421976010_01_P002, 16307180, 1074001, 199725, 17580906
014421976010_01_P003, 16222107, 1068252, 198801, 17489160
014421977010_01_P002, 14918549, 1274543, 273848, 16466940
014421977010_01_P003, 10397769, 921674, 5078683, 16398126
014421978010_01_P002, 15735064, 1474909, 204427, 17414400
014421978010_01_P003, 15705064, 1484562, 203495, 17393121
014421979010_01_P002, 16452944, 2616021, 144247, 19213212
014421979010_01_P003, 15508776, 2510842, 897836, 18917454
014421980010_01_P001, 17850295, 2197403, 98442, 20146140
014421981010_01_P002, 17233448, 2325602, 93572, 19652622
014421982010_01_P002, 15806506, 2248104, 145615, 18200225
014421983010_01_P001, 16269236, 1735937, 139797, 18144970
014421984010_01_P002, 13686136, 2635890, 245854, 16567880
014421984010_01_P003, 13842074, 2699959, 245777, 16787810
014421986010_01_P002, 8226077, 1515628, 9585305, 19327010
014421986010_01_P003, 8208649, 1528105, 9590256, 19327010
014421987010_01_P001, 17045575, 2778858, 13985, 19838418
014421988010_01_P006, 14895358, 366657, 268143, 15530158
014421988010_01_P007, 9677424, 241372, 5213216, 15132012
014421989010_01_P002, 16926317, 723114, 161890, 17811321
014421990010_01_P006, 18742252, 453053, 105245, 19300550
014421992010_01_P002, 17340592, 428929, 151374, 17920895
014421994010_01_P002, 18561547, 249551, 127822, 18938920
014421995010_01_P001, 17938420, 207814, 135064, 18281298
014421995010_01_P002, 5718841, 64660, 12510314, 18293815
014421996010_01_P002, 13769242, 121603, 3382163, 17273008
014421997010_01_P002, 18035130, 165529, 136101, 18336760
014421998010_01_P002, 20111017, 121248, 30399, 20262664
014421999010_01_P002, 20068751, 157370, 85885, 20312006
014422000010_01_P002, 17554585, 113587, 160093, 17828265
014422001010_01_P002, 17500283, 205095, 169172, 17874550
014422003010_01_P002, 18356253, 92157, 132300, 18580710
014422004010_01_P006, 16561478, 258287, 230147, 17049912
014422005010_01_P002, 17732443, 61657, 198730, 17992830
014422006010_01_P017, 17320267, 232941, 194996, 17748204
014422008010_01_P002, 19674140, 394577, 81553, 20150270
014422009010_01_P002, 18418587, 219445, 158136, 18796168
014422010010_01_P002, 19551133, 341147, 12865, 19905145
014422011010_01_P001, 14850367, 328457, 292401, 15471225
014422012010_01_P001, 19601453, 423526, 54031, 20079010
014422013010_01_P001, 18743288, 909689, 87975, 19740952
014422013010_01_P002, 18803032, 911661, 92822, 19807515
014422014010_01_P001, 15140666, 646879, 1822476, 17610021
014422015010_01_P001, 16355735, 710008, 223951, 17289694
014422016010_01_P002, 17148779, 965737, 141048, 18255564
014422016010_01_P003, 474315, 42889, 19826096, 20343300
014422017010_01_P001, 17483803, 1233722, 152312, 18869837
014422017010_01_P002, 17487673, 1220989, 156454, 18865116
014422018010_01_P002, 16728660, 1178365, 187397, 18094422
014422019010_01_P002, 18405996, 1646868, 66261, 20119125
014422020010_01_P002, 16731041, 999914, 198437, 17929392
014422021010_01_P002, 13591927, 913646, 3175757, 17681330
014422021010_01_P003, 16408125, 1260658, 159482, 17828265
014422022010_01_P002, 17047184, 1314859, 141607, 18503650
014422023010_01_P002, 12615013, 914118, 6327169, 19856300
014422023010_01_P003, 12584411, 920864, 6311173, 19816448
014422025010_01_P002, 16055385, 1817460, 183535, 18056380
014422026010_01_P006, 2317252, 268058, 14308884, 16894194
014422027010_01_P001, 18017502, 1844799, 69715, 19932016
014422027010_01_P002, 17845563, 1826278, 65023, 19736864
014422028010_01_P001, 16763290, 1910352, 113826, 18787468
014422028010_01_P002, 16773932, 1908540, 122398, 18804870
014422029010_01_P002, 16999124, 3044036, 71838, 20114998
014422030010_01_P002, 16195176, 2269159, 133681, 18598016
014422031010_01_P001, 15904171, 2561503, 123688, 18589362
014422031010_01_P002, 15825364, 2547111, 122543, 18495018
014422032010_01_P002, 3251974, 417328, 12640222, 16309524
014422032010_01_P003, 15086677, 2108390, 214798, 17409865
