011616239010_01_P001, 36339946, 8939218, 953071, 46232235
011616259010_01_P001, 40881845, 1417880, 1084403, 43384128
011616262010_01_P001, 39690536, 4966371, 1033640, 45690547
011616266010_01_P001, 45690437, 1802863, 612286, 48105586
011616270010_01_P001, 38316386, 9324262, 610536, 48251184
011616273010_01_P001, 32987828, 1261235, 1633784, 35882847
011616285010_01_P001, 49027691, 893618, 320995, 50242304
011616359010_01_P001, 28140416, 9094544, 1416240, 38651200
011616380010_01_P001, 32402278, 9001084, 1175048, 42578410
014235218010_01_P001, 33856942, 4034347, 1527751, 39419040
014235219010_01_P001, 38529274, 618863, 1886646, 41034783
014235255010_01_P001, 45701605, 1805145, 605474, 48112224
014422045010_01_P002, 47915376, 1101742, 392697, 49409815
014422045010_01_P003, 47913671, 1103153, 392991, 49409815
014422046010_01_P001, 41843550, 2682511, 2073828, 46599889
014422046010_01_P002, 42730680, 2695784, 955624, 46382088
014422047010_01_P002, 21265741, 1031999, 20502456, 42800196
014422047010_01_P003, 26915445, 1226801, 16181386, 44323632
014422048010_01_P002, 36371530, 2989761, 3556859, 42918150
014422049010_01_P002, 8662187, 1087883, 39155681, 48905751
014422049010_01_P003, 8658103, 1097382, 39156959, 48912444
014422050010_01_P002, 43595295, 4289848, 588182, 48473325
014422050010_01_P003, 43548868, 4308507, 595351, 48452726
014422051010_01_P002, 13520087, 1707668, 26837084, 42064839
014422051010_01_P003, 32901880, 4521127, 1545395, 38968402
014422052010_01_P002, 28395557, 3194588, 22196452, 53786597
014422053010_01_P002, 30607159, 4964258, 11212845, 46784262
014422054010_01_P006, 5954276, 296694, 28362787, 34613757
014422054010_01_P007, 8961725, 393849, 25706155, 35061729
014422055010_01_P002, 37585964, 2857340, 1349881, 41793185
014422055010_01_P003, 37575630, 2874110, 1343445, 41793185
014422056010_01_P006, 13065670, 490648, 25994531, 39550849
014422056010_01_P007, 7986740, 264417, 31186463, 39437620
014422057010_01_P002, 30822747, 1174659, 19713942, 51711348
014422058010_01_P002, 40550386, 602418, 1145500, 42298304
014422059010_01_P001, 7428200, 279996, 42463183, 50171379
014422059010_01_P002, 7430228, 280144, 42475188, 50185560
014422060010_01_P002, 30579698, 861617, 19639805, 51081120
014422061010_01_P002, 35412147, 1396426, 5998459, 42807032
014422061010_01_P003, 23476304, 1032286, 24648870, 49157460
014422062010_01_P002, 33082859, 663352, 9901458, 43647669
014422063010_01_P002, 41499412, 1399731, 1165265, 44064408
014422063010_01_P003, 5036875, 73024, 37644757, 42754656
014422064010_01_P001, 15144661, 692869, 30803366, 46640896
014422064010_01_P002, 16791188, 686501, 27433139, 44910828
014422067010_01_P002, 44214895, 2231549, 941040, 47387484
014422069010_01_P002, 29457537, 5365474, 8238949, 43061960
014422070010_01_P002, 37037189, 3619137, 1175694, 41832020
014422070010_01_P003, 16907774, 1500500, 23565726, 41974000
014422071010_01_P002, 35089128, 7643334, 1014168, 43746630
014422072010_01_P002, 37396086, 5648287, 1186012, 44230385
014422073010_01_P001, 36317484, 9313959, 5535561, 51167004
014422073010_01_P002, 40867912, 9847916, 180084, 50895912
014422075010_01_P002, 25054094, 6012924, 1765690, 32832708
014422076010_01_P002, 33561755, 8189366, 1101479, 42852600
014422076010_01_P003, 24852462, 6219068, 11317963, 42389493
014422077010_01_P002, 33242872, 7760783, 3880345, 44884000
014422077010_01_P003, 21103992, 4838809, 22308383, 48251184
014422078010_01_P002, 26188920, 8774025, 14131681, 49094626
014422078010_01_P003, 9097642, 2291443, 35662270, 47051355
014422079010_01_P002, 26737867, 5752342, 12870293, 45360502
014422080010_01_P002, 31873522, 8929404, 1042043, 41844969
014422080010_01_P003, 17300993, 4767067, 19602550, 41670610
014422081010_01_P001, 37735315, 6068477, 1502794, 45306586
014422081010_01_P002, 29386564, 4837429, 6363736, 40587729
014422082010_01_P002, 32352641, 9151779, 1295776, 42800196
014422082010_01_P003, 24312116, 6973935, 10694719, 41980770
014422084010_01_P002, 32523351, 9281401, 2511924, 44316676
014422084010_01_P003, 19746315, 5638592, 16803085, 42187992
014771198010_01_P001, 42177602, 7087849, 418839, 49684290
014771198010_01_P002, 30526984, 5852905, 13409980, 49789869
014771201010_01_P002, 40811149, 2594642, 837909, 44243700
014771205010_01_P002, 37629002, 725645, 1529709, 39884356
014771209010_01_P002, 21837940, 3428727, 18275258, 43541925
014771216010_01_P001, 47420222, 777569, 561377, 48759168
014771216010_01_P002, 23060216, 356897, 25056212, 48473325
014771217010_01_P001, 33945357, 5141050, 1253837, 40340244
014771217010_01_P002, 32865561, 5016307, 2382122, 40263990
014771223010_01_P002, 29207736, 1266546, 12032598, 42506880
014771224010_01_P002, 43042072, 5041667, 1087758, 49171497
014771232010_01_P001, 38766817, 4329564, 1134004, 44230385
014771232010_01_P002, 38854812, 4319561, 1128977, 44303350
